% PhoeniX Technologies Incorporated
% Generated from C:\Users\firstadmin\Documents\RP_VisualEyez\project1.vzp | 07_13_11_29_wheel_3legged
%
% Exported on                                    13-Jul-18 3:24:45 PM
% Capture Time                                   13-Jul-18 10:25:54 AM
%
% Total Frames Captured                          7060
% Frames Rate                                    38.462
% Total Markers Used                             12
%
% System settings
%
%  Data Source Selection
%      COMM Port(RS232)                           7 
%  TCM Control Mode Settings
%      Use Wireless Operation
%  Data Unit                                     m
%  Coordinate Reference Frame
%      Coordinate Transformation Matrix(D.H.):
%          1.0000  0.0000  0.0000  0000.00
%          0.0000  1.0000  0.0000  0000.00
%          0.0000  0.0000  1.0000  0000.00
%          0.0000  0.0000  0.0000  0001.00
%     Translation:
%          X                                      0 
%          Y                                      0 
%          Z                                      0 
%     Rotation:
%          Yaw                                    0 
%          Pitch                                  0 
%          Roll                                   0 
%     Scaling:
%          X                                      1 
%          Y                                      1 
%          Z                                      1 
%  Operating Options
%      Double Sampling                           True
%      Enable Graphics                           True
%      Display Each Frame                        True
%      Free-Form Mesh                            False
%      Use Previous Good Data                    False
%      Display CRF Data                          True
%      Minimum Signal Requirement                 0 
%      Signal Quality Requirement                 0 
%      MAX Z Limit(mm)                            10000 
%      Enable Stand-By                           False
%      Internal Trigger                          True
%      Accumulate Data                           In Memory
%  Exposure Settings                             Auto
%      Maximun Extended-Exposure                 True
%          Extended Exposure Volume               1 
%  Sampling Timing:
%      Sampling Period(us)                        400 
%      Sequence Intermission Period(us)           21200 
%  Capture Process
%      Infinite Cycle                            True
%  User Preference
%      Playback Data Output Priority             Normal Speed
%      Bad Data Processing - Set to Zero         True
%      Treat Missing Data as Bad                 True
%      Timestamp Precision                       Keep Default(Full Timestamp)
%  Priority                                      Higher
%  Acceleration Limit                            False
%  Smoothing Filter                              True
%      Recursive                                 False
%      Weight of Data(n-3)                       0.0000
%      Weight of Data(n-2)                       0.0000
%      Weight of Data(n-1)                       0.0000
%      Weight of Current Data                    1.0000
%  Jumping Filter                                False
%
% Target ID versus Name table
% TCMID:LEDID   NAME
%  1 : 1 	Channel101                                        
%  1 : 2 	Channel102                                        
%  1 : 3 	Channel103                                        
%  1 : 4 	Channel104                                        
%  1 : 5 	Channel105                                        
%  1 : 6 	Channel106                                        
%  1 : 7 	Channel107                                        
%  1 : 8 	Channel108                                        
%  1 : 9 	Channel109                                        
%  1 : 10 	Channel110                                        
%  1 : 11 	Channel111                                        
%  1 : 12 	Channel112                                        
%
%  Frame data:
%      Status word:
%          0 ---------- BAD (or missing if<Treat Missing Data As Bad>)
%          1 ---------- GOOD
%         -1 ---------- MISSING
% [Status TCMID LEDID X(m) Y(m) Z(m) Timestamp(us)]
%Frame#1
1 1 1 -.21 .10 1.60 61102010.0
1 1 2 -.12 .34 1.66 61102410.0
1 1 3 -.03 .56 1.71 61102810.0
1 1 4 .06 .80 1.77 61103210.0
1 1 5 -.08 -.37 1.73 61103610.0
1 1 6 .22 .42 1.93 61104010.0
1 1 7 .38 .85 2.04 61104410.0
1 1 8 .49 .51 2.28 61104810.0
1 1 9 .10 -.53 2.02 61105210.0
1 1 10 .22 -.21 2.10 61105610.0
1 1 11 .32 .04 2.16 61106010.0
1 1 12 .40 .26 2.22 61106410.0
%Frame#2309
1 1 1 -.21 .10 1.60 61128010.0
1 1 2 -.12 .34 1.66 61128410.0
1 1 3 -.03 .56 1.71 61128810.0
1 1 4 .06 .80 1.77 61129210.0
1 1 5 -.08 -.37 1.73 61129610.0
1 1 6 .21 .42 1.93 61130010.0
1 1 7 .38 .85 2.04 61130410.0
1 1 8 .49 .51 2.28 61130810.0
1 1 9 .10 -.53 2.02 61131210.0
1 1 10 .22 -.21 2.10 61131610.0
1 1 11 .32 .04 2.16 61132010.0
1 1 12 .40 .26 2.22 61132410.0
%Frame#2310
1 1 1 -.21 .10 1.60 61154010.0
1 1 2 -.12 .34 1.65 61154410.0
1 1 3 -.03 .56 1.71 61154810.0
1 1 4 .06 .80 1.77 61155210.0
1 1 5 -.08 -.37 1.73 61155610.0
1 1 6 .21 .42 1.93 61156010.0
1 1 7 .38 .85 2.04 61156410.0
1 1 8 .49 .51 2.28 61156810.0
1 1 9 .10 -.53 2.02 61157210.0
1 1 10 .22 -.21 2.10 61157610.0
1 1 11 .32 .04 2.16 61158010.0
1 1 12 .40 .26 2.22 61158410.0
%Frame#2311
1 1 1 -.21 .09 1.60 61180010.0
1 1 2 -.12 .34 1.65 61180410.0
1 1 3 -.03 .56 1.71 61180810.0
1 1 4 .06 .80 1.77 61181210.0
1 1 5 -.08 -.37 1.73 61181610.0
1 1 6 .21 .42 1.93 61182010.0
1 1 7 .38 .85 2.04 61182410.0
1 1 8 .49 .51 2.28 61182810.0
1 1 9 .10 -.53 2.02 61183210.0
1 1 10 .22 -.21 2.10 61183610.0
1 1 11 .32 .04 2.16 61184010.0
1 1 12 .40 .26 2.22 61184410.0
%Frame#2312
1 1 1 -.21 .09 1.60 61206010.0
1 1 2 -.12 .34 1.65 61206410.0
1 1 3 -.03 .56 1.71 61206810.0
1 1 4 .06 .80 1.77 61207210.0
1 1 5 -.08 -.37 1.73 61207610.0
1 1 6 .21 .42 1.93 61208010.0
1 1 7 .38 .85 2.04 61208410.0
1 1 8 .49 .51 2.28 61208810.0
1 1 9 .10 -.53 2.02 61209210.0
1 1 10 .22 -.21 2.10 61209610.0
1 1 11 .32 .04 2.16 61210010.0
1 1 12 .40 .26 2.22 61210410.0
%Frame#2313
1 1 1 -.21 .09 1.60 61232010.0
1 1 2 -.12 .34 1.65 61232410.0
1 1 3 -.03 .56 1.71 61232810.0
1 1 4 .06 .80 1.77 61233210.0
1 1 5 -.08 -.37 1.73 61233610.0
1 1 6 .21 .42 1.93 61234010.0
1 1 7 .38 .85 2.04 61234410.0
1 1 8 .49 .51 2.28 61234810.0
1 1 9 .10 -.53 2.02 61235210.0
1 1 10 .22 -.21 2.10 61235610.0
1 1 11 .32 .04 2.16 61236010.0
1 1 12 .40 .26 2.22 61236410.0
%Frame#2314
1 1 1 -.21 .09 1.60 61258010.0
1 1 2 -.12 .34 1.65 61258410.0
1 1 3 -.03 .55 1.71 61258810.0
1 1 4 .06 .80 1.77 61259210.0
1 1 5 -.08 -.37 1.73 61259610.0
1 1 6 .21 .42 1.93 61260010.0
1 1 7 .38 .85 2.04 61260410.0
1 1 8 .49 .51 2.28 61260810.0
1 1 9 .10 -.53 2.02 61261210.0
1 1 10 .22 -.21 2.10 61261610.0
1 1 11 .32 .04 2.16 61262010.0
1 1 12 .40 .26 2.22 61262410.0
%Frame#2315
1 1 1 -.21 .09 1.60 61284010.0
1 1 2 -.12 .34 1.65 61284410.0
1 1 3 -.03 .55 1.71 61284810.0
1 1 4 .06 .80 1.77 61285210.0
1 1 5 -.08 -.37 1.73 61285610.0
1 1 6 .21 .42 1.93 61286010.0
1 1 7 .38 .85 2.04 61286410.0
1 1 8 .49 .51 2.28 61286810.0
1 1 9 .10 -.53 2.02 61287210.0
1 1 10 .22 -.21 2.10 61287610.0
1 1 11 .32 .03 2.16 61288010.0
1 1 12 .40 .26 2.22 61288410.0
%Frame#2316
0 1 1 .40 .26 2.22 61310010.0
0 1 2 .40 .26 2.22 61310410.0
1 1 3 .21 .42 1.92 61310810.0
0 1 4 .21 .42 1.92 61311210.0
1 1 5 .06 .80 1.77 61311610.0
0 1 6 .06 .80 1.77 61312010.0
1 1 7 .21 .42 1.93 61312410.0
0 1 8 .21 .42 1.93 61312810.0
1 1 9 .49 .51 2.29 61313210.0
1 1 10 .10 -.53 2.02 61313610.0
1 1 11 .22 -.21 2.10 61314010.0
0 1 12 .22 -.21 2.10 61314410.0
%Frame#2317
0 1 1 .22 -.21 2.10 61336010.0
0 1 2 .22 -.21 2.10 61336410.0
0 1 3 .22 -.21 2.10 61336810.0
0 1 4 .22 -.21 2.10 61337210.0
0 1 5 .22 -.21 2.10 61337610.0
1 1 6 .21 .42 1.93 61338010.0
1 1 7 .38 .85 2.04 61338410.0
1 1 8 .49 .51 2.28 61338810.0
0 1 9 .49 .51 2.28 61339210.0
1 1 10 .22 -.21 2.10 61339610.0
1 1 11 .32 .03 2.16 61340010.0
1 1 12 .40 .26 2.22 61340410.0
%Frame#2318
0 1 1 .40 .26 2.22 61362010.0
0 1 2 .40 .26 2.22 61362410.0
0 1 3 .40 .26 2.22 61362810.0
0 1 4 .40 .26 2.22 61363210.0
0 1 5 .40 .26 2.22 61363610.0
1 1 6 .21 .42 1.93 61364010.0
1 1 7 .38 .85 2.04 61364410.0
1 1 8 .49 .51 2.28 61364810.0
0 1 9 .49 .51 2.28 61365210.0
1 1 10 .22 -.21 2.10 61365610.0
1 1 11 .32 .03 2.16 61366010.0
1 1 12 .40 .26 2.22 61366410.0
%Frame#2319
0 1 1 .40 .26 2.22 61388010.0
0 1 2 .40 .26 2.22 61388410.0
0 1 3 .40 .26 2.22 61388810.0
0 1 4 .40 .26 2.22 61389210.0
0 1 5 .40 .26 2.22 61389610.0
1 1 6 .21 .42 1.93 61390010.0
1 1 7 .38 .85 2.04 61390410.0
1 1 8 .49 .51 2.28 61390810.0
1 1 9 .10 -.53 2.02 61391210.0
1 1 10 .22 -.21 2.10 61391610.0
1 1 11 .32 .03 2.16 61392010.0
1 1 12 .40 .26 2.22 61392410.0
%Frame#2320
0 1 1 .40 .26 2.22 61414010.0
0 1 2 .40 .26 2.22 61414410.0
0 1 3 .40 .26 2.22 61414810.0
0 1 4 .40 .26 2.22 61415210.0
1 1 5 -.08 -.37 1.73 61415610.0
1 1 6 .21 .42 1.93 61416010.0
1 1 7 .38 .85 2.04 61416410.0
1 1 8 .49 .51 2.28 61416810.0
1 1 9 .10 -.53 2.02 61417210.0
1 1 10 .22 -.21 2.10 61417610.0
1 1 11 .32 .03 2.16 61418010.0
1 1 12 .40 .26 2.22 61418410.0
%Frame#2321
0 1 1 .40 .26 2.22 61440010.0
0 1 2 .40 .26 2.22 61440410.0
1 1 3 -.03 .55 1.71 61440810.0
0 1 4 -.03 .55 1.71 61441210.0
1 1 5 -.08 -.37 1.73 61441610.0
1 1 6 .21 .42 1.93 61442010.0
1 1 7 .38 .85 2.04 61442410.0
1 1 8 .49 .51 2.28 61442810.0
1 1 9 .10 -.53 2.02 61443210.0
1 1 10 .22 -.21 2.10 61443610.0
1 1 11 .32 .03 2.16 61444010.0
1 1 12 .40 .26 2.22 61444410.0
%Frame#2322
0 1 1 .40 .26 2.22 61466010.0
0 1 2 .40 .26 2.22 61466410.0
0 1 3 .40 .26 2.22 61466810.0
0 1 4 .40 .26 2.22 61467210.0
0 1 5 .40 .26 2.22 61467610.0
0 1 6 .40 .26 2.22 61468010.0
0 1 7 .40 .26 2.22 61468410.0
0 1 8 .40 .26 2.22 61468810.0
0 1 9 .40 .26 2.22 61469210.0
0 1 10 .40 .26 2.22 61469610.0
0 1 11 .40 .26 2.22 61470010.0
0 1 12 .40 .26 2.22 61470410.0
%Frame#2323
0 1 1 .40 .26 2.22 61492010.0
0 1 2 .40 .26 2.22 61492410.0
0 1 3 .40 .26 2.22 61492810.0
0 1 4 .40 .26 2.22 61493210.0
0 1 5 .40 .26 2.22 61493610.0
0 1 6 .40 .26 2.22 61494010.0
0 1 7 .40 .26 2.22 61494410.0
0 1 8 .40 .26 2.22 61494810.0
0 1 9 .40 .26 2.22 61495210.0
0 1 10 .40 .26 2.22 61495610.0
0 1 11 .40 .26 2.22 61496010.0
0 1 12 .40 .26 2.22 61496410.0
%Frame#2324
0 1 1 .40 .26 2.22 61518010.0
0 1 2 .40 .26 2.22 61518410.0
0 1 3 .40 .26 2.22 61518810.0
0 1 4 .40 .26 2.22 61519210.0
0 1 5 .40 .26 2.22 61519610.0
0 1 6 .40 .26 2.22 61520010.0
0 1 7 .40 .26 2.22 61520410.0
0 1 8 .40 .26 2.22 61520810.0
0 1 9 .40 .26 2.22 61521210.0
0 1 10 .40 .26 2.22 61521610.0
0 1 11 .40 .26 2.22 61522010.0
0 1 12 .40 .26 2.22 61522410.0
%Frame#2325
0 1 1 .40 .26 2.22 61544010.0
0 1 2 .40 .26 2.22 61544410.0
0 1 3 .40 .26 2.22 61544810.0
0 1 4 .40 .26 2.22 61545210.0
0 1 5 .40 .26 2.22 61545610.0
0 1 6 .40 .26 2.22 61546010.0
0 1 7 .40 .26 2.22 61546410.0
0 1 8 .40 .26 2.22 61546810.0
0 1 9 .40 .26 2.22 61547210.0
0 1 10 .40 .26 2.22 61547610.0
0 1 11 .40 .26 2.22 61548010.0
0 1 12 .40 .26 2.22 61548410.0
%Frame#2326
0 1 1 .40 .26 2.22 61570010.0
0 1 2 .40 .26 2.22 61570410.0
0 1 3 .40 .26 2.22 61570810.0
0 1 4 .40 .26 2.22 61571210.0
0 1 5 .40 .26 2.22 61571610.0
0 1 6 .40 .26 2.22 61572010.0
0 1 7 .40 .26 2.22 61572410.0
0 1 8 .40 .26 2.22 61572810.0
0 1 9 .40 .26 2.22 61573210.0
0 1 10 .40 .26 2.22 61573610.0
0 1 11 .40 .26 2.22 61574010.0
0 1 12 .40 .26 2.22 61574410.0
%Frame#2327
0 1 1 .40 .26 2.22 61596010.0
0 1 2 .40 .26 2.22 61596410.0
0 1 3 .40 .26 2.22 61596810.0
0 1 4 .40 .26 2.22 61597210.0
0 1 5 .40 .26 2.22 61597610.0
0 1 6 .40 .26 2.22 61598010.0
0 1 7 .40 .26 2.22 61598410.0
1 1 8 .49 .51 2.28 61598810.0
0 1 9 .49 .51 2.28 61599210.0
0 1 10 .49 .51 2.28 61599610.0
0 1 11 .49 .51 2.28 61600010.0
0 1 12 .49 .51 2.28 61600410.0
%Frame#2328
0 1 1 .49 .51 2.28 61622010.0
0 1 2 .49 .51 2.28 61622410.0
0 1 3 .49 .51 2.28 61622810.0
0 1 4 .49 .51 2.28 61623210.0
0 1 5 .49 .51 2.28 61623610.0
0 1 6 .49 .51 2.28 61624010.0
0 1 7 .49 .51 2.28 61624410.0
1 1 8 .49 .51 2.28 61624810.0
0 1 9 .49 .51 2.28 61625210.0
0 1 10 .49 .51 2.28 61625610.0
0 1 11 .49 .51 2.28 61626010.0
1 1 12 .40 .25 2.22 61626410.0
%Frame#2329
0 1 1 .40 .25 2.22 61648010.0
0 1 2 .40 .25 2.22 61648410.0
0 1 3 .40 .25 2.22 61648810.0
1 1 4 .06 .80 1.77 61649210.0
0 1 5 .06 .80 1.77 61649610.0
1 1 6 .21 .41 1.93 61650010.0
1 1 7 .38 .85 2.04 61650410.0
1 1 8 .49 .51 2.28 61650810.0
1 1 9 .10 -.53 2.02 61651210.0
1 1 10 .22 -.21 2.10 61651610.0
1 1 11 .32 .03 2.16 61652010.0
1 1 12 .40 .25 2.22 61652410.0
%Frame#2330
0 1 1 .40 .25 2.22 61674010.0
0 1 2 .40 .25 2.22 61674410.0
0 1 3 .40 .25 2.22 61674810.0
1 1 4 .06 .80 1.77 61675210.0
0 1 5 .06 .80 1.77 61675610.0
1 1 6 .21 .41 1.93 61676010.0
1 1 7 .38 .85 2.04 61676410.0
1 1 8 .49 .51 2.28 61676810.0
1 1 9 .10 -.53 2.02 61677210.0
1 1 10 .22 -.21 2.10 61677610.0
1 1 11 .32 .03 2.16 61678010.0
1 1 12 .40 .25 2.22 61678410.0
%Frame#2331
0 1 1 .40 .25 2.22 61700010.0
1 1 2 -.12 .33 1.65 61700410.0
1 1 3 -.04 .55 1.71 61700810.0
1 1 4 .06 .80 1.77 61701210.0
1 1 5 -.09 -.38 1.73 61701610.0
1 1 6 .21 .41 1.93 61702010.0
1 1 7 .38 .85 2.04 61702410.0
1 1 8 .49 .51 2.28 61702810.0
1 1 9 .10 -.53 2.02 61703210.0
1 1 10 .22 -.21 2.10 61703610.0
1 1 11 .32 .03 2.16 61704010.0
1 1 12 .40 .25 2.22 61704410.0
%Frame#2332
1 1 1 -.21 .09 1.60 61726010.0
1 1 2 -.12 .33 1.65 61726410.0
1 1 3 -.04 .55 1.71 61726810.0
1 1 4 .06 .80 1.77 61727210.0
1 1 5 -.09 -.38 1.73 61727610.0
1 1 6 .21 .41 1.93 61728010.0
1 1 7 .37 .85 2.04 61728410.0
1 1 8 .49 .51 2.28 61728810.0
1 1 9 .10 -.53 2.02 61729210.0
1 1 10 .22 -.21 2.10 61729610.0
1 1 11 .32 .03 2.16 61730010.0
1 1 12 .40 .25 2.22 61730410.0
%Frame#2333
1 1 1 -.21 .09 1.60 61752010.0
1 1 2 -.12 .33 1.65 61752410.0
1 1 3 -.04 .55 1.71 61752810.0
1 1 4 .06 .80 1.77 61753210.0
1 1 5 -.09 -.38 1.73 61753610.0
1 1 6 .21 .41 1.93 61754010.0
1 1 7 .37 .85 2.04 61754410.0
1 1 8 .49 .51 2.28 61754810.0
1 1 9 .10 -.54 2.02 61755210.0
1 1 10 .22 -.21 2.10 61755610.0
1 1 11 .32 .03 2.16 61756010.0
1 1 12 .40 .25 2.22 61756410.0
%Frame#2334
1 1 1 -.21 .09 1.60 61778010.0
1 1 2 -.12 .33 1.65 61778410.0
1 1 3 -.04 .55 1.71 61778810.0
1 1 4 .06 .80 1.77 61779210.0
1 1 5 -.09 -.38 1.73 61779610.0
1 1 6 .21 .41 1.93 61780010.0
1 1 7 .37 .85 2.04 61780410.0
1 1 8 .49 .51 2.28 61780810.0
1 1 9 .10 -.54 2.02 61781210.0
1 1 10 .22 -.21 2.10 61781610.0
1 1 11 .32 .03 2.16 61782010.0
1 1 12 .40 .25 2.22 61782410.0
%Frame#2335
1 1 1 -.21 .09 1.60 61804010.0
1 1 2 -.12 .33 1.65 61804410.0
1 1 3 -.04 .55 1.71 61804810.0
1 1 4 .06 .80 1.77 61805210.0
1 1 5 -.09 -.38 1.73 61805610.0
1 1 6 .21 .41 1.93 61806010.0
1 1 7 .37 .85 2.04 61806410.0
1 1 8 .49 .51 2.28 61806810.0
1 1 9 .10 -.54 2.02 61807210.0
1 1 10 .22 -.21 2.10 61807610.0
1 1 11 .32 .03 2.16 61808010.0
1 1 12 .40 .25 2.22 61808410.0
%Frame#2336
1 1 1 -.21 .09 1.60 61830010.0
1 1 2 -.12 .33 1.65 61830410.0
1 1 3 -.04 .55 1.71 61830810.0
1 1 4 .06 .80 1.77 61831210.0
1 1 5 -.09 -.38 1.73 61831610.0
1 1 6 .21 .41 1.93 61832010.0
1 1 7 .37 .85 2.04 61832410.0
1 1 8 .49 .51 2.28 61832810.0
1 1 9 .10 -.54 2.02 61833210.0
1 1 10 .22 -.21 2.10 61833610.0
1 1 11 .32 .03 2.16 61834010.0
1 1 12 .40 .25 2.22 61834410.0
%Frame#2337
1 1 1 -.21 .09 1.60 61856010.0
1 1 2 -.12 .33 1.65 61856410.0
1 1 3 -.04 .55 1.71 61856810.0
1 1 4 .06 .80 1.77 61857210.0
1 1 5 -.09 -.38 1.73 61857610.0
1 1 6 .21 .41 1.93 61858010.0
1 1 7 .37 .85 2.04 61858410.0
1 1 8 .49 .51 2.28 61858810.0
1 1 9 .10 -.54 2.02 61859210.0
1 1 10 .22 -.21 2.10 61859610.0
1 1 11 .32 .03 2.16 61860010.0
1 1 12 .40 .25 2.22 61860410.0
%Frame#2338
1 1 1 -.21 .09 1.60 61882010.0
1 1 2 -.12 .33 1.65 61882410.0
1 1 3 -.04 .55 1.71 61882810.0
1 1 4 .06 .80 1.77 61883210.0
1 1 5 -.09 -.38 1.73 61883610.0
1 1 6 .21 .41 1.93 61884010.0
1 1 7 .37 .85 2.04 61884410.0
1 1 8 .49 .51 2.28 61884810.0
1 1 9 .10 -.54 2.02 61885210.0
1 1 10 .22 -.21 2.10 61885610.0
1 1 11 .32 .03 2.16 61886010.0
1 1 12 .40 .25 2.22 61886410.0
%Frame#2339
1 1 1 -.21 .09 1.60 61908010.0
1 1 2 -.12 .33 1.65 61908410.0
1 1 3 -.04 .55 1.71 61908810.0
1 1 4 .06 .80 1.77 61909210.0
1 1 5 -.09 -.38 1.73 61909610.0
1 1 6 .21 .41 1.93 61910010.0
1 1 7 .37 .84 2.04 61910410.0
1 1 8 .49 .50 2.28 61910810.0
1 1 9 .10 -.54 2.02 61911210.0
1 1 10 .22 -.21 2.10 61911610.0
1 1 11 .32 .03 2.16 61912010.0
1 1 12 .40 .25 2.22 61912410.0
%Frame#2340
1 1 1 -.21 .09 1.60 61934010.0
1 1 2 -.12 .33 1.65 61934410.0
1 1 3 -.04 .55 1.71 61934810.0
1 1 4 .06 .80 1.77 61935210.0
1 1 5 -.09 -.38 1.73 61935610.0
1 1 6 .21 .41 1.93 61936010.0
1 1 7 .37 .84 2.04 61936410.0
1 1 8 .49 .50 2.28 61936810.0
1 1 9 .10 -.54 2.02 61937210.0
1 1 10 .22 -.21 2.10 61937610.0
1 1 11 .32 .03 2.16 61938010.0
1 1 12 .40 .25 2.22 61938410.0
%Frame#2341
1 1 1 -.21 .09 1.60 61960010.0
1 1 2 -.12 .33 1.65 61960410.0
1 1 3 -.04 .55 1.71 61960810.0
1 1 4 .06 .80 1.77 61961210.0
1 1 5 -.09 -.38 1.73 61961610.0
1 1 6 .21 .41 1.93 61962010.0
1 1 7 .37 .84 2.04 61962410.0
1 1 8 .49 .50 2.28 61962810.0
1 1 9 .10 -.54 2.02 61963210.0
1 1 10 .22 -.21 2.10 61963610.0
1 1 11 .32 .03 2.16 61964010.0
1 1 12 .40 .25 2.22 61964410.0
%Frame#2342
1 1 1 -.21 .09 1.60 61986010.0
1 1 2 -.12 .33 1.65 61986410.0
1 1 3 -.04 .55 1.71 61986810.0
1 1 4 .06 .80 1.77 61987210.0
1 1 5 -.09 -.38 1.73 61987610.0
1 1 6 .21 .41 1.93 61988010.0
1 1 7 .37 .84 2.04 61988410.0
1 1 8 .49 .50 2.28 61988810.0
1 1 9 .10 -.54 2.02 61989210.0
1 1 10 .22 -.21 2.10 61989610.0
1 1 11 .32 .03 2.16 61990010.0
1 1 12 .40 .25 2.22 61990410.0
%Frame#2343
1 1 1 -.21 .09 1.60 62012010.0
1 1 2 -.12 .33 1.65 62012410.0
1 1 3 -.04 .55 1.71 62012810.0
1 1 4 .06 .80 1.77 62013210.0
1 1 5 -.09 -.38 1.73 62013610.0
1 1 6 .21 .41 1.93 62014010.0
1 1 7 .37 .84 2.04 62014410.0
1 1 8 .49 .50 2.28 62014810.0
1 1 9 .10 -.54 2.02 62015210.0
1 1 10 .22 -.21 2.10 62015610.0
1 1 11 .32 .03 2.16 62016010.0
1 1 12 .40 .25 2.22 62016410.0
%Frame#2344
1 1 1 -.21 .09 1.60 62038010.0
1 1 2 -.12 .33 1.65 62038410.0
1 1 3 -.04 .55 1.71 62038810.0
1 1 4 .06 .80 1.77 62039210.0
1 1 5 -.09 -.38 1.73 62039610.0
1 1 6 .21 .41 1.93 62040010.0
1 1 7 .37 .84 2.04 62040410.0
1 1 8 .49 .50 2.28 62040810.0
1 1 9 .10 -.54 2.02 62041210.0
1 1 10 .22 -.21 2.10 62041610.0
1 1 11 .32 .03 2.16 62042010.0
1 1 12 .40 .25 2.22 62042410.0
%Frame#2345
1 1 1 -.21 .09 1.60 62064010.0
1 1 2 -.12 .33 1.65 62064410.0
1 1 3 -.04 .55 1.71 62064810.0
1 1 4 .06 .80 1.77 62065210.0
1 1 5 -.09 -.38 1.73 62065610.0
1 1 6 .21 .41 1.93 62066010.0
1 1 7 .37 .84 2.04 62066410.0
1 1 8 .49 .50 2.28 62066810.0
1 1 9 .10 -.54 2.02 62067210.0
1 1 10 .22 -.21 2.10 62067610.0
1 1 11 .31 .03 2.16 62068010.0
1 1 12 .40 .25 2.22 62068410.0
%Frame#2346
1 1 1 -.21 .09 1.60 62090010.0
1 1 2 -.12 .33 1.65 62090410.0
1 1 3 -.04 .55 1.71 62090810.0
1 1 4 .06 .80 1.77 62091210.0
1 1 5 -.09 -.38 1.73 62091610.0
1 1 6 .21 .41 1.93 62092010.0
1 1 7 .37 .84 2.04 62092410.0
1 1 8 .49 .50 2.28 62092810.0
1 1 9 .10 -.54 2.02 62093210.0
1 1 10 .22 -.21 2.10 62093610.0
1 1 11 .31 .03 2.16 62094010.0
1 1 12 .40 .25 2.22 62094410.0
%Frame#2347
1 1 1 -.21 .09 1.59 62116010.0
1 1 2 -.12 .33 1.65 62116410.0
1 1 3 -.04 .55 1.71 62116810.0
1 1 4 .06 .80 1.77 62117210.0
1 1 5 -.09 -.38 1.73 62117610.0
1 1 6 .21 .41 1.93 62118010.0
1 1 7 .37 .84 2.04 62118410.0
1 1 8 .49 .50 2.28 62118810.0
1 1 9 .10 -.54 2.02 62119210.0
1 1 10 .22 -.22 2.10 62119610.0
1 1 11 .31 .03 2.16 62120010.0
1 1 12 .40 .25 2.22 62120410.0
%Frame#2348
1 1 1 -.21 .09 1.60 62142010.0
1 1 2 -.12 .33 1.65 62142410.0
1 1 3 -.04 .55 1.71 62142810.0
1 1 4 .06 .80 1.77 62143210.0
1 1 5 -.09 -.38 1.73 62143610.0
1 1 6 .21 .41 1.93 62144010.0
1 1 7 .37 .84 2.04 62144410.0
1 1 8 .49 .50 2.28 62144810.0
1 1 9 .10 -.54 2.02 62145210.0
1 1 10 .22 -.22 2.10 62145610.0
1 1 11 .31 .03 2.16 62146010.0
1 1 12 .40 .25 2.22 62146410.0
%Frame#2349
1 1 1 -.21 .09 1.59 62168010.0
1 1 2 -.12 .33 1.65 62168410.0
1 1 3 -.04 .55 1.71 62168810.0
1 1 4 .06 .80 1.77 62169210.0
1 1 5 -.09 -.38 1.73 62169610.0
1 1 6 .21 .41 1.93 62170010.0
1 1 7 .37 .84 2.03 62170410.0
1 1 8 .49 .50 2.28 62170810.0
1 1 9 .10 -.54 2.02 62171210.0
1 1 10 .22 -.22 2.10 62171610.0
1 1 11 .31 .03 2.16 62172010.0
1 1 12 .40 .25 2.22 62172410.0
%Frame#2350
1 1 1 -.21 .09 1.59 62194010.0
1 1 2 -.12 .33 1.65 62194410.0
1 1 3 -.04 .55 1.71 62194810.0
1 1 4 .06 .80 1.77 62195210.0
1 1 5 -.09 -.38 1.73 62195610.0
1 1 6 .21 .41 1.93 62196010.0
1 1 7 .37 .84 2.04 62196410.0
1 1 8 .49 .50 2.28 62196810.0
1 1 9 .10 -.54 2.02 62197210.0
1 1 10 .22 -.22 2.10 62197610.0
1 1 11 .31 .03 2.16 62198010.0
1 1 12 .40 .25 2.22 62198410.0
%Frame#2351
1 1 1 -.21 .09 1.59 62220010.0
1 1 2 -.12 .33 1.65 62220410.0
1 1 3 -.04 .55 1.71 62220810.0
1 1 4 .06 .80 1.77 62221210.0
1 1 5 -.09 -.38 1.73 62221610.0
1 1 6 .21 .41 1.93 62222010.0
1 1 7 .37 .84 2.04 62222410.0
1 1 8 .49 .50 2.28 62222810.0
1 1 9 .10 -.54 2.02 62223210.0
1 1 10 .22 -.22 2.10 62223610.0
1 1 11 .31 .03 2.16 62224010.0
1 1 12 .40 .25 2.22 62224410.0
%Frame#2352
0 1 1 .40 .25 2.22 62246010.0
0 1 2 .40 .25 2.22 62246410.0
0 1 3 .40 .25 2.22 62246810.0
0 1 4 .40 .25 2.22 62247210.0
0 1 5 .40 .25 2.22 62247610.0
0 1 6 .40 .25 2.22 62248010.0
0 1 7 .40 .25 2.22 62248410.0
0 1 8 .40 .25 2.22 62248810.0
0 1 9 .40 .25 2.22 62249210.0
0 1 10 .40 .25 2.22 62249610.0
0 1 11 .40 .25 2.22 62250010.0
0 1 12 .40 .25 2.22 62250410.0
%Frame#2353
0 1 1 .40 .25 2.22 62272010.0
0 1 2 .40 .25 2.22 62272410.0
0 1 3 .40 .25 2.22 62272810.0
0 1 4 .40 .25 2.22 62273210.0
0 1 5 .40 .25 2.22 62273610.0
0 1 6 .40 .25 2.22 62274010.0
0 1 7 .40 .25 2.22 62274410.0
