% PhoeniX Technologies Incorporated
% Generated from C:\Users\firstadmin\Documents\RP_VisualEyez\project1.vzp | 07_13_15_35_wheel_3legged_good
%
% Exported on                                    13-Jul-18 3:22:08 PM
% Capture Time                                   13-Jul-18 2:31:33 PM
%
% Total Frames Captured                          8722
% Frames Rate                                    38.462
% Total Markers Used                             12
%
% System settings
%
%  Data Source Selection
%      COMM Port(RS232)                           7 
%  TCM Control Mode Settings
%      Use Wireless Operation
%  Data Unit                                     m
%  Coordinate Reference Frame
%      Coordinate Transformation Matrix(D.H.):
%          1.0000  0.0000  0.0000  0000.00
%          0.0000  1.0000  0.0000  0000.00
%          0.0000  0.0000  1.0000  0000.00
%          0.0000  0.0000  0.0000  0001.00
%     Translation:
%          X                                      0 
%          Y                                      0 
%          Z                                      0 
%     Rotation:
%          Yaw                                    0 
%          Pitch                                  0 
%          Roll                                   0 
%     Scaling:
%          X                                      1 
%          Y                                      1 
%          Z                                      1 
%  Operating Options
%      Double Sampling                           True
%      Enable Graphics                           True
%      Display Each Frame                        True
%      Free-Form Mesh                            False
%      Use Previous Good Data                    False
%      Display CRF Data                          True
%      Minimum Signal Requirement                 0 
%      Signal Quality Requirement                 0 
%      MAX Z Limit(mm)                            10000 
%      Enable Stand-By                           False
%      Internal Trigger                          True
%      Accumulate Data                           In Memory
%  Exposure Settings                             Auto
%      Maximun Extended-Exposure                 True
%          Extended Exposure Volume               1 
%  Sampling Timing:
%      Sampling Period(us)                        400 
%      Sequence Intermission Period(us)           21200 
%  Capture Process
%      Infinite Cycle                            True
%  User Preference
%      Playback Data Output Priority             Normal Speed
%      Bad Data Processing - Set to Zero         True
%      Treat Missing Data as Bad                 True
%      Timestamp Precision                       Keep Default(Full Timestamp)
%  Priority                                      Higher
%  Acceleration Limit                            False
%  Smoothing Filter                              True
%      Recursive                                 False
%      Weight of Data(n-3)                       0.0000
%      Weight of Data(n-2)                       0.0000
%      Weight of Data(n-1)                       0.0000
%      Weight of Current Data                    1.0000
%  Jumping Filter                                False
%
% Target ID versus Name table
% TCMID:LEDID   NAME
%  1 : 1 	Channel101                                        
%  1 : 2 	Channel102                                        
%  1 : 3 	Channel103                                        
%  1 : 4 	Channel104                                        
%  1 : 5 	Channel105                                        
%  1 : 6 	Channel106                                        
%  1 : 7 	Channel107                                        
%  1 : 8 	Channel108                                        
%  1 : 9 	Channel109                                        
%  1 : 10 	Channel110                                        
%  1 : 11 	Channel111                                        
%  1 : 12 	Channel112                                        
%
%  Frame data:
%      Status word:
%          0 ---------- BAD (or missing if<Treat Missing Data As Bad>)
%          1 ---------- GOOD
%         -1 ---------- MISSING
% [Status TCMID LEDID X(m) Y(m) Z(m) Timestamp(us)]
%Frame#1
0 1 9 .67 .37 2.70 36083110.0
1 1 10 .32 -.29 2.45 36083510.0
1 1 11 .44 -.07 2.53 36083910.0
1 1 12 .55 .14 2.61 36084310.0
%Frame#1346
0 1 1 .55 .14 2.61 36105910.0
1 1 2 .05 .34 2.06 36106310.0
1 1 3 .16 .54 2.14 36106710.0
1 1 4 .28 .76 2.22 36107110.0
0 1 5 .28 .76 2.22 36107510.0
1 1 6 .39 .35 2.34 36107910.0
1 1 7 .60 .74 2.49 36108310.0
1 1 8 .67 .37 2.70 36108710.0
1 1 9 .16 -.58 2.33 36109110.0
1 1 10 .32 -.29 2.44 36109510.0
1 1 11 .44 -.07 2.53 36109910.0
1 1 12 .55 .13 2.60 36110310.0
%Frame#1347
1 1 1 -.07 .12 1.98 36131910.0
1 1 2 .05 .34 2.06 36132310.0
1 1 3 .16 .54 2.14 36132710.0
1 1 4 .28 .76 2.22 36133110.0
0 1 5 .28 .76 2.22 36133510.0
1 1 6 .39 .35 2.34 36133910.0
1 1 7 .60 .74 2.49 36134310.0
1 1 8 .67 .36 2.69 36134710.0
1 1 9 .16 -.59 2.33 36135110.0
1 1 10 .32 -.29 2.44 36135510.0
1 1 11 .44 -.07 2.53 36135910.0
1 1 12 .55 .13 2.60 36136310.0
%Frame#1348
1 1 1 -.07 .12 1.98 36157910.0
1 1 2 .05 .34 2.06 36158310.0
1 1 3 .16 .54 2.14 36158710.0
1 1 4 .28 .76 2.22 36159110.0
0 1 5 .28 .76 2.22 36159510.0
1 1 6 .39 .35 2.34 36159910.0
1 1 7 .60 .74 2.49 36160310.0
1 1 8 .67 .36 2.69 36160710.0
1 1 9 .16 -.59 2.33 36161110.0
1 1 10 .32 -.29 2.44 36161510.0
1 1 11 .44 -.07 2.53 36161910.0
1 1 12 .55 .13 2.60 36162310.0
%Frame#1349
1 1 1 -.07 .12 1.98 36183910.0
1 1 2 .05 .34 2.06 36184310.0
1 1 3 .16 .54 2.14 36184710.0
1 1 4 .28 .76 2.22 36185110.0
1 1 5 -.01 -.37 2.06 36185510.0
1 1 6 .39 .35 2.34 36185910.0
1 1 7 .60 .74 2.49 36186310.0
1 1 8 .67 .36 2.69 36186710.0
1 1 9 .16 -.59 2.33 36187110.0
1 1 10 .32 -.29 2.44 36187510.0
1 1 11 .44 -.07 2.53 36187910.0
1 1 12 .55 .13 2.60 36188310.0
%Frame#1350
1 1 1 -.07 .12 1.98 36209910.0
1 1 2 .05 .34 2.06 36210310.0
1 1 3 .16 .54 2.14 36210710.0
1 1 4 .28 .76 2.22 36211110.0
1 1 5 -.01 -.38 2.06 36211510.0
1 1 6 .39 .35 2.34 36211910.0
1 1 7 .60 .74 2.49 36212310.0
1 1 8 .67 .36 2.69 36212710.0
1 1 9 .16 -.59 2.33 36213110.0
1 1 10 .32 -.29 2.44 36213510.0
1 1 11 .44 -.07 2.53 36213910.0
1 1 12 .55 .13 2.60 36214310.0
%Frame#1351
1 1 1 -.07 .12 1.98 36235910.0
1 1 2 .05 .34 2.06 36236310.0
1 1 3 .16 .54 2.14 36236710.0
1 1 4 .28 .76 2.22 36237110.0
1 1 5 -.01 -.38 2.06 36237510.0
1 1 6 .39 .35 2.34 36237910.0
1 1 7 .60 .74 2.49 36238310.0
1 1 8 .68 .37 2.70 36238710.0
1 1 9 .16 -.59 2.33 36239110.0
1 1 10 .32 -.29 2.44 36239510.0
1 1 11 .44 -.07 2.53 36239910.0
1 1 12 .55 .13 2.60 36240310.0
%Frame#1352
1 1 1 -.07 .12 1.98 36261910.0
1 1 2 .05 .34 2.06 36262310.0
1 1 3 .16 .54 2.14 36262710.0
1 1 4 .28 .76 2.22 36263110.0
1 1 5 -.01 -.38 2.06 36263510.0
1 1 6 .39 .35 2.34 36263910.0
1 1 7 .60 .74 2.49 36264310.0
1 1 8 .67 .37 2.69 36264710.0
1 1 9 .16 -.59 2.33 36265110.0
1 1 10 .32 -.29 2.44 36265510.0
1 1 11 .44 -.07 2.53 36265910.0
1 1 12 .55 .13 2.60 36266310.0
%Frame#1353
1 1 1 -.07 .12 1.98 36287910.0
1 1 2 .05 .34 2.06 36288310.0
1 1 3 .16 .54 2.14 36288710.0
1 1 4 .28 .76 2.22 36289110.0
1 1 5 -.01 -.38 2.06 36289510.0
1 1 6 .39 .35 2.34 36289910.0
1 1 7 .60 .74 2.49 36290310.0
1 1 8 .67 .36 2.69 36290710.0
1 1 9 .16 -.59 2.33 36291110.0
1 1 10 .32 -.29 2.44 36291510.0
1 1 11 .44 -.07 2.53 36291910.0
1 1 12 .55 .14 2.60 36292310.0
%Frame#1354
1 1 1 -.07 .12 1.98 36313910.0
1 1 2 .05 .34 2.06 36314310.0
1 1 3 .16 .54 2.14 36314710.0
1 1 4 .28 .76 2.22 36315110.0
1 1 5 -.01 -.38 2.06 36315510.0
1 1 6 .39 .35 2.34 36315910.0
1 1 7 .60 .74 2.49 36316310.0
1 1 8 .67 .37 2.70 36316710.0
1 1 9 .16 -.59 2.33 36317110.0
1 1 10 .32 -.29 2.44 36317510.0
1 1 11 .44 -.07 2.53 36317910.0
1 1 12 .55 .13 2.60 36318310.0
%Frame#1355
1 1 1 -.07 .12 1.98 36339910.0
1 1 2 .05 .34 2.06 36340310.0
1 1 3 .16 .54 2.14 36340710.0
1 1 4 .28 .76 2.22 36341110.0
1 1 5 -.01 -.38 2.06 36341510.0
1 1 6 .39 .35 2.34 36341910.0
1 1 7 .60 .74 2.49 36342310.0
1 1 8 .67 .36 2.69 36342710.0
1 1 9 .16 -.59 2.33 36343110.0
1 1 10 .32 -.29 2.44 36343510.0
1 1 11 .44 -.07 2.53 36343910.0
1 1 12 .55 .13 2.60 36344310.0
%Frame#1356
1 1 1 -.07 .12 1.98 36365910.0
1 1 2 .05 .34 2.06 36366310.0
1 1 3 .16 .54 2.14 36366710.0
1 1 4 .28 .76 2.22 36367110.0
1 1 5 -.01 -.38 2.06 36367510.0
1 1 6 .39 .35 2.34 36367910.0
1 1 7 .60 .74 2.49 36368310.0
1 1 8 .67 .37 2.69 36368710.0
1 1 9 .16 -.59 2.33 36369110.0
1 1 10 .32 -.29 2.44 36369510.0
1 1 11 .44 -.07 2.53 36369910.0
1 1 12 .55 .13 2.60 36370310.0
%Frame#1357
1 1 1 -.07 .12 1.98 36391910.0
1 1 2 .05 .34 2.06 36392310.0
1 1 3 .16 .54 2.14 36392710.0
1 1 4 .28 .76 2.22 36393110.0
1 1 5 -.01 -.38 2.06 36393510.0
1 1 6 .39 .35 2.34 36393910.0
1 1 7 .60 .74 2.49 36394310.0
1 1 8 .67 .36 2.69 36394710.0
1 1 9 .16 -.59 2.33 36395110.0
1 1 10 .32 -.29 2.44 36395510.0
1 1 11 .44 -.07 2.53 36395910.0
1 1 12 .55 .13 2.60 36396310.0
%Frame#1358
1 1 1 -.07 .12 1.98 36417910.0
1 1 2 .05 .34 2.06 36418310.0
1 1 3 .16 .54 2.14 36418710.0
1 1 4 .28 .76 2.22 36419110.0
1 1 5 -.01 -.38 2.06 36419510.0
1 1 6 .39 .35 2.34 36419910.0
1 1 7 .60 .74 2.49 36420310.0
1 1 8 .67 .36 2.69 36420710.0
1 1 9 .16 -.59 2.33 36421110.0
1 1 10 .32 -.29 2.44 36421510.0
1 1 11 .44 -.07 2.53 36421910.0
1 1 12 .55 .13 2.60 36422310.0
%Frame#1359
1 1 1 -.07 .12 1.98 36443910.0
1 1 2 .05 .34 2.06 36444310.0
1 1 3 .16 .54 2.14 36444710.0
1 1 4 .28 .76 2.22 36445110.0
1 1 5 -.01 -.38 2.06 36445510.0
1 1 6 .39 .35 2.34 36445910.0
1 1 7 .60 .74 2.49 36446310.0
1 1 8 .67 .36 2.69 36446710.0
1 1 9 .16 -.59 2.33 36447110.0
1 1 10 .32 -.29 2.44 36447510.0
1 1 11 .44 -.07 2.53 36447910.0
1 1 12 .55 .13 2.60 36448310.0
%Frame#1360
0 1 1 .55 .13 2.60 36469910.0
0 1 2 .55 .13 2.60 36470310.0
0 1 3 .55 .13 2.60 36470710.0
0 1 4 .55 .13 2.60 36471110.0
0 1 5 .55 .13 2.60 36471510.0
0 1 6 .55 .13 2.60 36471910.0
0 1 7 .55 .13 2.60 36472310.0
0 1 8 .55 .13 2.60 36472710.0
0 1 9 .55 .13 2.60 36473110.0
0 1 10 .55 .13 2.60 36473510.0
0 1 11 .55 .13 2.60 36473910.0
0 1 12 .55 .13 2.60 36474310.0
%Frame#1361
0 1 1 .55 .13 2.60 36495910.0
0 1 2 .55 .13 2.60 36496310.0
0 1 3 .55 .13 2.60 36496710.0
0 1 4 .55 .13 2.60 36497110.0
0 1 5 .55 .13 2.60 36497510.0
0 1 6 .55 .13 2.60 36497910.0
0 1 7 .55 .13 2.60 36498310.0
0 1 8 .55 .13 2.60 36498710.0
0 1 9 .55 .13 2.60 36499110.0
0 1 10 .55 .13 2.60 36499510.0
0 1 11 .55 .13 2.60 36499910.0
0 1 12 .55 .13 2.60 36500310.0
%Frame#1362
0 1 1 .55 .13 2.60 36521910.0
0 1 2 .55 .13 2.60 36522310.0
0 1 3 .55 .13 2.60 36522710.0
0 1 4 .55 .13 2.60 36523110.0
0 1 5 .55 .13 2.60 36523510.0
0 1 6 .55 .13 2.60 36523910.0
0 1 7 .55 .13 2.60 36524310.0
0 1 8 .55 .13 2.60 36524710.0
0 1 9 .55 .13 2.60 36525110.0
0 1 10 .55 .13 2.60 36525510.0
0 1 11 .55 .13 2.60 36525910.0
0 1 12 .55 .13 2.60 36526310.0
%Frame#1363
0 1 1 .55 .13 2.60 36547910.0
1 1 2 .05 .34 2.06 36548310.0
0 1 3 .05 .34 2.06 36548710.0
0 1 4 .05 .34 2.06 36549110.0
0 1 5 .05 .34 2.06 36549510.0
0 1 6 .05 .34 2.06 36549910.0
0 1 7 .05 .34 2.06 36550310.0
1 1 8 .68 .37 2.70 36550710.0
0 1 9 .68 .37 2.70 36551110.0
0 1 10 .68 .37 2.70 36551510.0
0 1 11 .68 .37 2.70 36551910.0
1 1 12 .55 .14 2.61 36552310.0
%Frame#1364
0 1 1 .55 .14 2.61 36573910.0
1 1 2 -.01 -.37 2.06 36574310.0
0 1 3 -.01 -.37 2.06 36574710.0
0 1 4 -.01 -.37 2.06 36575110.0
1 1 5 .67 .36 2.69 36575510.0
0 1 6 .67 .36 2.69 36575910.0
0 1 7 .67 .36 2.69 36576310.0
0 1 8 .67 .36 2.69 36576710.0
1 1 9 .55 .14 2.62 36577110.0
0 1 10 .55 .14 2.62 36577510.0
0 1 11 .55 .14 2.62 36577910.0
0 1 12 .55 .14 2.62 36578310.0
%Frame#1365
0 1 1 .55 .14 2.62 36599910.0
0 1 2 .55 .14 2.62 36600310.0
0 1 3 .55 .14 2.62 36600710.0
1 1 4 .28 .76 2.22 36601110.0
0 1 5 .28 .76 2.22 36601510.0
0 1 6 .28 .76 2.22 36601910.0
1 1 7 .60 .74 2.49 36602310.0
1 1 8 .67 .37 2.69 36602710.0
0 1 9 .67 .37 2.69 36603110.0
1 1 10 .32 -.29 2.44 36603510.0
1 1 11 .44 -.07 2.53 36603910.0
1 1 12 .55 .13 2.60 36604310.0
%Frame#1366
0 1 1 .55 .13 2.60 36625910.0
0 1 2 .55 .13 2.60 36626310.0
0 1 3 .55 .13 2.60 36626710.0
0 1 4 .55 .13 2.60 36627110.0
0 1 5 .55 .13 2.60 36627510.0
0 1 6 .55 .13 2.60 36627910.0
0 1 7 .55 .13 2.60 36628310.0
0 1 8 .55 .13 2.60 36628710.0
0 1 9 .55 .13 2.60 36629110.0
0 1 10 .55 .13 2.60 36629510.0
0 1 11 .55 .13 2.60 36629910.0
0 1 12 .55 .13 2.60 36630310.0
%Frame#1367
0 1 1 .55 .13 2.60 36651910.0
0 1 2 .55 .13 2.60 36652310.0
0 1 3 .55 .13 2.60 36652710.0
0 1 4 .55 .13 2.60 36653110.0
0 1 5 .55 .13 2.60 36653510.0
0 1 6 .55 .13 2.60 36653910.0
0 1 7 .55 .13 2.60 36654310.0
0 1 8 .55 .13 2.60 36654710.0
0 1 9 .55 .13 2.60 36655110.0
0 1 10 .55 .13 2.60 36655510.0
0 1 11 .55 .13 2.60 36655910.0
0 1 12 .55 .13 2.60 36656310.0
%Frame#1368
0 1 1 .55 .13 2.60 36677910.0
0 1 2 .55 .13 2.60 36678310.0
0 1 3 .55 .13 2.60 36678710.0
0 1 4 .55 .13 2.60 36679110.0
0 1 5 .55 .13 2.60 36679510.0
0 1 6 .55 .13 2.60 36679910.0
0 1 7 .55 .13 2.60 36680310.0
0 1 8 .55 .13 2.60 36680710.0
0 1 9 .55 .13 2.60 36681110.0
0 1 10 .55 .13 2.60 36681510.0
0 1 11 .55 .13 2.60 36681910.0
0 1 12 .55 .13 2.60 36682310.0
%Frame#1369
0 1 1 .55 .13 2.60 36703910.0
0 1 2 .55 .13 2.60 36704310.0
0 1 3 .55 .13 2.60 36704710.0
0 1 4 .55 .13 2.60 36705110.0
0 1 5 .55 .13 2.60 36705510.0
0 1 6 .55 .13 2.60 36705910.0
0 1 7 .55 .13 2.60 36706310.0
0 1 8 .55 .13 2.60 36706710.0
0 1 9 .55 .13 2.60 36707110.0
0 1 10 .55 .13 2.60 36707510.0
0 1 11 .55 .13 2.60 36707910.0
0 1 12 .55 .13 2.60 36708310.0
%Frame#1370
0 1 1 .55 .13 2.60 36729910.0
0 1 2 .55 .13 2.60 36730310.0
0 1 3 .55 .13 2.60 36730710.0
0 1 4 .55 .13 2.60 36731110.0
0 1 5 .55 .13 2.60 36731510.0
0 1 6 .55 .13 2.60 36731910.0
0 1 7 .55 .13 2.60 36732310.0
1 1 8 .68 .37 2.70 36732710.0
0 1 9 .68 .37 2.70 36733110.0
0 1 10 .68 .37 2.70 36733510.0
0 1 11 .68 .37 2.70 36733910.0
1 1 12 .55 .14 2.61 36734310.0
%Frame#1371
0 1 1 .55 .14 2.61 36755910.0
0 1 2 .55 .14 2.61 36756310.0
0 1 3 .55 .14 2.61 36756710.0
0 1 4 .55 .14 2.61 36757110.0
0 1 5 .55 .14 2.61 36757510.0
0 1 6 .55 .14 2.61 36757910.0
0 1 7 .55 .14 2.61 36758310.0
1 1 8 .68 .37 2.71 36758710.0
0 1 9 .68 .37 2.71 36759110.0
0 1 10 .68 .37 2.71 36759510.0
0 1 11 .68 .37 2.71 36759910.0
1 1 12 .55 .14 2.61 36760310.0
%Frame#1372
0 1 1 .55 .14 2.61 36781910.0
0 1 2 .55 .14 2.61 36782310.0
0 1 3 .55 .14 2.61 36782710.0
1 1 4 .28 .76 2.22 36783110.0
0 1 5 .28 .76 2.22 36783510.0
0 1 6 .28 .76 2.22 36783910.0
1 1 7 .60 .74 2.49 36784310.0
1 1 8 .68 .37 2.71 36784710.0
1 1 9 .16 -.58 2.33 36785110.0
1 1 10 .32 -.29 2.44 36785510.0
1 1 11 .44 -.07 2.53 36785910.0
1 1 12 .55 .14 2.61 36786310.0
%Frame#1373
0 1 1 .55 .14 2.61 36807910.0
0 1 2 .55 .14 2.61 36808310.0
1 1 3 .16 .54 2.14 36808710.0
1 1 4 .28 .76 2.22 36809110.0
0 1 5 .28 .76 2.22 36809510.0
1 1 6 .39 .35 2.34 36809910.0
1 1 7 .60 .74 2.49 36810310.0
1 1 8 .68 .37 2.71 36810710.0
1 1 9 .16 -.59 2.33 36811110.0
1 1 10 .32 -.29 2.44 36811510.0
1 1 11 .44 -.07 2.53 36811910.0
1 1 12 .55 .14 2.61 36812310.0
%Frame#1374
0 1 1 .55 .14 2.61 36833910.0
1 1 2 .05 .34 2.06 36834310.0
1 1 3 .16 .54 2.14 36834710.0
1 1 4 .28 .76 2.22 36835110.0
1 1 5 -.01 -.38 2.06 36835510.0
1 1 6 .39 .35 2.34 36835910.0
1 1 7 .60 .74 2.49 36836310.0
1 1 8 .68 .37 2.71 36836710.0
1 1 9 .16 -.59 2.33 36837110.0
1 1 10 .32 -.29 2.44 36837510.0
1 1 11 .44 -.07 2.53 36837910.0
1 1 12 .55 .14 2.61 36838310.0
%Frame#1375
1 1 1 .16 .54 2.14 36859910.0
1 1 2 .28 .76 2.23 36860310.0
0 1 3 .28 .76 2.23 36860710.0
1 1 4 .39 .35 2.34 36861110.0
1 1 5 .60 .74 2.50 36861510.0
1 1 6 .68 .37 2.71 36861910.0
1 1 7 .16 -.58 2.32 36862310.0
0 1 8 .16 -.58 2.32 36862710.0
1 1 9 .44 -.07 2.53 36863110.0
1 1 10 .55 .13 2.61 36863510.0
0 1 11 .55 .13 2.61 36863910.0
0 1 12 .55 .13 2.61 36864310.0
%Frame#1376
0 1 1 .55 .13 2.61 36885910.0
0 1 2 .55 .13 2.61 36886310.0
1 1 3 .16 .54 2.14 36886710.0
1 1 4 .28 .76 2.23 36887110.0
0 1 5 .28 .76 2.23 36887510.0
0 1 6 .28 .76 2.23 36887910.0
1 1 7 .60 .74 2.49 36888310.0
1 1 8 .67 .36 2.69 36888710.0
1 1 9 .16 -.59 2.33 36889110.0
0 1 10 .16 -.59 2.33 36889510.0
1 1 11 .44 -.07 2.53 36889910.0
1 1 12 .55 .13 2.60 36890310.0
%Frame#1377
1 1 1 -.07 .12 1.98 36911910.0
0 1 2 -.07 .12 1.98 36912310.0
1 1 3 .16 .54 2.14 36912710.0
1 1 4 .28 .76 2.22 36913110.0
1 1 5 -.01 -.37 2.06 36913510.0
1 1 6 .39 .35 2.34 36913910.0
1 1 7 .60 .74 2.49 36914310.0
1 1 8 .67 .37 2.69 36914710.0
1 1 9 .16 -.59 2.33 36915110.0
1 1 10 .32 -.29 2.44 36915510.0
1 1 11 .44 -.07 2.53 36915910.0
1 1 12 .55 .13 2.60 36916310.0
%Frame#1378
1 1 1 -.07 .12 1.98 36937910.0
1 1 2 .05 .34 2.06 36938310.0
1 1 3 .16 .54 2.14 36938710.0
1 1 4 .28 .76 2.22 36939110.0
1 1 5 -.01 -.38 2.06 36939510.0
1 1 6 .39 .35 2.34 36939910.0
1 1 7 .60 .74 2.49 36940310.0
1 1 8 .67 .36 2.69 36940710.0
1 1 9 .16 -.59 2.33 36941110.0
1 1 10 .32 -.29 2.44 36941510.0
1 1 11 .44 -.07 2.53 36941910.0
1 1 12 .55 .13 2.60 36942310.0
%Frame#1379
1 1 1 -.07 .12 1.98 36963910.0
1 1 2 .05 .34 2.06 36964310.0
1 1 3 .16 .54 2.14 36964710.0
1 1 4 .28 .76 2.22 36965110.0
1 1 5 -.01 -.38 2.06 36965510.0
1 1 6 .39 .35 2.34 36965910.0
1 1 7 .60 .74 2.49 36966310.0
1 1 8 .67 .36 2.69 36966710.0
1 1 9 .16 -.59 2.33 36967110.0
1 1 10 .32 -.29 2.44 36967510.0
1 1 11 .44 -.07 2.53 36967910.0
1 1 12 .55 .13 2.60 36968310.0
%Frame#1380
1 1 1 -.07 .12 1.98 36989910.0
1 1 2 .05 .34 2.06 36990310.0
1 1 3 .16 .54 2.14 36990710.0
1 1 4 .28 .76 2.22 36991110.0
1 1 5 -.01 -.38 2.06 36991510.0
1 1 6 .39 .35 2.34 36991910.0
1 1 7 .60 .74 2.49 36992310.0
1 1 8 .67 .36 2.69 36992710.0
1 1 9 .16 -.59 2.33 36993110.0
1 1 10 .32 -.29 2.44 36993510.0
1 1 11 .44 -.07 2.53 36993910.0
1 1 12 .55 .13 2.60 36994310.0
%Frame#1381
1 1 1 -.07 .12 1.98 37015910.0
1 1 2 .05 .34 2.06 37016310.0
1 1 3 .16 .54 2.14 37016710.0
1 1 4 .28 .76 2.22 37017110.0
1 1 5 -.01 -.38 2.06 37017510.0
1 1 6 .39 .35 2.34 37017910.0
1 1 7 .60 .74 2.49 37018310.0
1 1 8 .67 .37 2.69 37018710.0
1 1 9 .16 -.59 2.33 37019110.0
1 1 10 .32 -.29 2.44 37019510.0
1 1 11 .44 -.07 2.53 37019910.0
1 1 12 .55 .14 2.60 37020310.0
%Frame#1382
1 1 1 -.07 .12 1.98 37041910.0
1 1 2 .05 .34 2.06 37042310.0
1 1 3 .16 .54 2.14 37042710.0
1 1 4 .28 .76 2.22 37043110.0
1 1 5 -.01 -.38 2.06 37043510.0
1 1 6 .39 .35 2.34 37043910.0
1 1 7 .60 .74 2.49 37044310.0
1 1 8 .67 .37 2.69 37044710.0
1 1 9 .16 -.59 2.33 37045110.0
1 1 10 .32 -.29 2.45 37045510.0
1 1 11 .44 -.07 2.53 37045910.0
1 1 12 .55 .14 2.60 37046310.0
%Frame#1383
1 1 1 -.07 .12 1.98 37067910.0
1 1 2 .05 .34 2.06 37068310.0
1 1 3 .16 .54 2.14 37068710.0
1 1 4 .28 .76 2.22 37069110.0
1 1 5 -.01 -.38 2.06 37069510.0
1 1 6 .39 .35 2.34 37069910.0
1 1 7 .60 .74 2.49 37070310.0
1 1 8 .67 .37 2.69 37070710.0
1 1 9 .16 -.59 2.33 37071110.0
1 1 10 .32 -.29 2.44 37071510.0
1 1 11 .44 -.07 2.53 37071910.0
1 1 12 .55 .13 2.60 37072310.0
%Frame#1384
1 1 1 -.07 .12 1.98 37093910.0
1 1 2 .05 .34 2.06 37094310.0
1 1 3 .16 .54 2.14 37094710.0
1 1 4 .28 .76 2.22 37095110.0
1 1 5 -.01 -.38 2.06 37095510.0
1 1 6 .39 .35 2.34 37095910.0
1 1 7 .60 .74 2.49 37096310.0
1 1 8 .67 .36 2.69 37096710.0
1 1 9 .16 -.59 2.33 37097110.0
1 1 10 .32 -.29 2.44 37097510.0
1 1 11 .44 -.07 2.53 37097910.0
1 1 12 .55 .14 2.60 37098310.0
%Frame#1385
1 1 1 -.07 .12 1.98 37119910.0
1 1 2 .05 .34 2.06 37120310.0
1 1 3 .16 .54 2.14 37120710.0
1 1 4 .28 .76 2.22 37121110.0
1 1 5 -.01 -.38 2.06 37121510.0
1 1 6 .39 .35 2.34 37121910.0
1 1 7 .60 .74 2.49 37122310.0
1 1 8 .67 .36 2.69 37122710.0
1 1 9 .16 -.59 2.33 37123110.0
1 1 10 .32 -.29 2.44 37123510.0
1 1 11 .44 -.07 2.53 37123910.0
1 1 12 .55 .13 2.60 37124310.0
%Frame#1386
1 1 1 -.07 .12 1.98 37145910.0
1 1 2 .05 .34 2.06 37146310.0
1 1 3 .16 .54 2.14 37146710.0
1 1 4 .28 .76 2.22 37147110.0
1 1 5 -.01 -.38 2.06 37147510.0
1 1 6 .39 .35 2.34 37147910.0
1 1 7 .60 .74 2.49 37148310.0
1 1 8 .67 .37 2.69 37148710.0
1 1 9 .16 -.59 2.33 37149110.0
1 1 10 .32 -.29 2.44 37149510.0
1 1 11 .44 -.07 2.53 37149910.0
1 1 12 .55 .14 2.60 37150310.0
%Frame#1387
1 1 1 -.07 .12 1.98 37171910.0
1 1 2 .05 .34 2.06 37172310.0
1 1 3 .16 .54 2.14 37172710.0
1 1 4 .28 .76 2.22 37173110.0
1 1 5 -.01 -.38 2.06 37173510.0
1 1 6 .39 .35 2.34 37173910.0
1 1 7 .60 .74 2.49 37174310.0
1 1 8 .67 .36 2.69 37174710.0
1 1 9 .16 -.59 2.33 37175110.0
1 1 10 .32 -.29 2.45 37175510.0
1 1 11 .44 -.07 2.53 37175910.0
1 1 12 .55 .14 2.60 37176310.0
%Frame#1388
1 1 1 -.07 .12 1.98 37197910.0
1 1 2 .05 .34 2.06 37198310.0
1 1 3 .16 .54 2.14 37198710.0
1 1 4 .28 .76 2.22 37199110.0
1 1 5 -.01 -.38 2.06 37199510.0
1 1 6 .39 .35 2.34 37199910.0
1 1 7 .60 .74 2.49 37200310.0
1 1 8 .67 .36 2.69 37200710.0
1 1 9 .16 -.59 2.33 37201110.0
1 1 10 .32 -.29 2.44 37201510.0
1 1 11 .44 -.07 2.53 37201910.0
1 1 12 .55 .13 2.60 37202310.0
%Frame#1389
1 1 1 -.07 .12 1.98 37223910.0
1 1 2 .05 .34 2.06 37224310.0
1 1 3 .16 .54 2.14 37224710.0
1 1 4 .28 .76 2.22 37225110.0
1 1 5 -.01 -.38 2.06 37225510.0
1 1 6 .39 .35 2.34 37225910.0
1 1 7 .60 .74 2.49 37226310.0
1 1 8 .67 .36 2.69 37226710.0
1 1 9 .16 -.59 2.33 37227110.0
1 1 10 .32 -.29 2.44 37227510.0
1 1 11 .44 -.07 2.53 37227910.0
1 1 12 .55 .14 2.60 37228310.0
%Frame#1390
1 1 1 -.07 .12 1.98 37249910.0
1 1 2 .05 .34 2.06 37250310.0
1 1 3 .16 .54 2.14 37250710.0
1 1 4 .28 .76 2.22 37251110.0
1 1 5 -.01 -.38 2.06 37251510.0
1 1 6 .39 .35 2.34 37251910.0
1 1 7 .60 .74 2.49 37252310.0
1 1 8 .67 .36 2.69 37252710.0
1 1 9 .16 -.59 2.33 37253110.0
1 1 10 .32 -.29 2.44 37253510.0
1 1 11 .44 -.07 2.53 37253910.0
1 1 12 .55 .13 2.60 37254310.0
%Frame#1391
1 1 1 -.07 .12 1.98 37275910.0
1 1 2 .05 .34 2.06 37276310.0
1 1 3 .16 .54 2.14 37276710.0
1 1 4 .28 .76 2.22 37277110.0
