% PhoeniX Technologies Incorporated
% Generated from C:\Users\firstadmin\Documents\RP_VisualEyez\project1.vzp | 7_12_17_49_3leggedmode4545gaitonly_BRwheelbackspin
%
% Exported on                                    12-Jul-18 6:48:52 PM
% Capture Time                                   12-Jul-18 4:44:28 PM
%
% Total Frames Captured                          9816
% Frames Rate                                    38.462
% Total Markers Used                             12
%
% System settings
%
%  Data Source Selection
%      COMM Port(RS232)                           7 
%  TCM Control Mode Settings
%      Use Wireless Operation
%  Data Unit                                     m
%  Coordinate Reference Frame
%      Coordinate Transformation Matrix(D.H.):
%          1.0000  0.0000  0.0000  0000.00
%          0.0000  1.0000  0.0000  0000.00
%          0.0000  0.0000  1.0000  0000.00
%          0.0000  0.0000  0.0000  0001.00
%     Translation:
%          X                                      0 
%          Y                                      0 
%          Z                                      0 
%     Rotation:
%          Yaw                                    0 
%          Pitch                                  0 
%          Roll                                   0 
%     Scaling:
%          X                                      1 
%          Y                                      1 
%          Z                                      1 
%  Operating Options
%      Double Sampling                           True
%      Enable Graphics                           True
%      Display Each Frame                        True
%      Free-Form Mesh                            False
%      Use Previous Good Data                    False
%      Display CRF Data                          True
%      Minimum Signal Requirement                 0 
%      Signal Quality Requirement                 0 
%      MAX Z Limit(mm)                            10000 
%      Enable Stand-By                           False
%      Internal Trigger                          True
%      Accumulate Data                           In Memory
%  Exposure Settings                             Auto
%      Maximun Extended-Exposure                 True
%          Extended Exposure Volume               1 
%  Sampling Timing:
%      Sampling Period(us)                        400 
%      Sequence Intermission Period(us)           21200 
%  Capture Process
%      Infinite Cycle                            True
%  User Preference
%      Playback Data Output Priority             Normal Speed
%      Bad Data Processing - Set to Zero         True
%      Treat Missing Data as Bad                 True
%      Timestamp Precision                       Keep Default(Full Timestamp)
%  Priority                                      Higher
%  Acceleration Limit                            False
%  Smoothing Filter                              True
%      Recursive                                 False
%      Weight of Data(n-3)                       0.0000
%      Weight of Data(n-2)                       0.0000
%      Weight of Data(n-1)                       0.0000
%      Weight of Current Data                    1.0000
%  Jumping Filter                                False
%
% Target ID versus Name table
% TCMID:LEDID   NAME
%  1 : 1 	Channel101                                        
%  1 : 2 	Channel102                                        
%  1 : 3 	Channel103                                        
%  1 : 4 	Channel104                                        
%  1 : 5 	Channel105                                        
%  1 : 6 	Channel106                                        
%  1 : 7 	Channel107                                        
%  1 : 8 	Channel108                                        
%  1 : 9 	Channel109                                        
%  1 : 10 	Channel110                                        
%  1 : 11 	Channel111                                        
%  1 : 12 	Channel112                                        
%
%  Frame data:
%      Status word:
%          0 ---------- BAD (or missing if<Treat Missing Data As Bad>)
%          1 ---------- GOOD
%         -1 ---------- MISSING
% [Status TCMID LEDID X(m) Y(m) Z(m) Timestamp(us)]
%Frame#1
0 1 1 .00 .00 .00 1280206.0
0 1 2 .00 .00 .00 1280608.0
0 1 3 .00 .00 .00 1281008.0
0 1 4 .00 .00 .00 1281408.0
0 1 5 .00 .00 .00 1281808.0
0 1 6 .00 .00 .00 1282208.0
0 1 7 .00 .00 .00 1282608.0
0 1 8 .00 .00 .00 1283008.0
0 1 9 .00 .00 .00 1283408.0
0 1 10 .00 .00 .00 1283808.0
0 1 11 .00 .00 .00 1284208.0
0 1 12 .00 .00 .00 1284608.0
%Frame#2
0 1 1 .00 .00 .00 1306208.0
0 1 2 .00 .00 .00 1306608.0
0 1 3 .00 .00 .00 1307008.0
0 1 4 .00 .00 .00 1307408.0
0 1 5 .00 .00 .00 1307808.0
0 1 6 .00 .00 .00 1308208.0
0 1 7 .00 .00 .00 1308608.0
0 1 8 .00 .00 .00 1309008.0
0 1 9 .00 .00 .00 1309408.0
0 1 10 .00 .00 .00 1309808.0
0 1 11 .00 .00 .00 1310208.0
0 1 12 .00 .00 .00 1310608.0
%Frame#3
0 1 1 .00 .00 .00 1332208.0
0 1 2 .00 .00 .00 1332608.0
0 1 3 .00 .00 .00 1333008.0
0 1 4 .00 .00 .00 1333408.0
0 1 5 .00 .00 .00 1333808.0
0 1 6 .00 .00 .00 1334208.0
0 1 7 .00 .00 .00 1334608.0
0 1 8 .00 .00 .00 1335008.0
0 1 9 .00 .00 .00 1335408.0
0 1 10 .00 .00 .00 1335808.0
0 1 11 .00 .00 .00 1336208.0
0 1 12 .00 .00 .00 1336608.0
%Frame#4
0 1 1 .00 .00 .00 1358208.0
0 1 2 .00 .00 .00 1358608.0
0 1 3 .00 .00 .00 1359008.0
0 1 4 .00 .00 .00 1359408.0
0 1 5 .00 .00 .00 1359808.0
0 1 6 .00 .00 .00 1360208.0
0 1 7 .00 .00 .00 1360608.0
1 1 8 .57 .45 2.42 1361008.0
0 1 9 .57 .45 2.42 1361408.0
0 1 10 .57 .45 2.42 1361808.0
0 1 11 .57 .45 2.42 1362208.0
1 1 12 .50 .18 2.38 1362608.0
%Frame#5
0 1 1 .50 .18 2.38 1384208.0
0 1 2 .50 .18 2.38 1384608.0
0 1 3 .50 .18 2.38 1385008.0
0 1 4 .50 .18 2.38 1385408.0
0 1 5 .50 .18 2.38 1385808.0
0 1 6 .50 .18 2.38 1386208.0
0 1 7 .50 .18 2.38 1386608.0
1 1 8 .57 .45 2.43 1387008.0
0 1 9 .57 .45 2.43 1387408.0
0 1 10 .57 .45 2.43 1387808.0
0 1 11 .57 .45 2.43 1388208.0
1 1 12 .50 .18 2.38 1388608.0
%Frame#6
0 1 1 .50 .18 2.38 1410208.0
0 1 2 .50 .18 2.38 1410608.0
0 1 3 .50 .18 2.38 1411008.0
0 1 4 .50 .18 2.38 1411408.0
0 1 5 .50 .18 2.38 1411808.0
0 1 6 .50 .18 2.38 1412208.0
0 1 7 .50 .18 2.38 1412608.0
1 1 8 .57 .45 2.42 1413008.0
1 1 9 .29 -.65 2.26 1413408.0
1 1 10 .38 -.31 2.31 1413808.0
1 1 11 .44 -.05 2.35 1414208.0
1 1 12 .50 .18 2.38 1414608.0
%Frame#7
0 1 1 .50 .18 2.38 1436208.0
0 1 2 .50 .18 2.38 1436608.0
0 1 3 .50 .18 2.38 1437008.0
1 1 4 .07 .65 1.91 1437408.0
0 1 5 .07 .65 1.91 1437808.0
1 1 6 .29 .30 2.09 1438208.0
1 1 7 .40 .75 2.15 1438608.0
1 1 8 .57 .45 2.42 1439008.0
1 1 9 .29 -.65 2.26 1439408.0
1 1 10 .38 -.31 2.31 1439808.0
1 1 11 .45 -.05 2.35 1440208.0
1 1 12 .50 .18 2.38 1440608.0
%Frame#8
0 1 1 .50 .18 2.38 1462208.0
0 1 2 .50 .18 2.38 1462608.0
1 1 3 .01 .38 1.88 1463008.0
1 1 4 .07 .65 1.91 1463408.0
1 1 5 .08 -.54 1.97 1463808.0
1 1 6 .29 .30 2.09 1464208.0
1 1 7 .40 .75 2.15 1464608.0
1 1 8 .57 .45 2.42 1465008.0
1 1 9 .29 -.65 2.26 1465408.0
1 1 10 .38 -.31 2.31 1465808.0
1 1 11 .45 -.05 2.35 1466208.0
1 1 12 .50 .18 2.38 1466608.0
%Frame#9
1 1 1 -.11 -.10 1.81 1488208.0
1 1 2 -.05 .15 1.85 1488608.0
1 1 3 .01 .38 1.88 1489008.0
1 1 4 .07 .65 1.91 1489408.0
1 1 5 .08 -.54 1.97 1489808.0
1 1 6 .29 .30 2.09 1490208.0
1 1 7 .40 .75 2.15 1490608.0
1 1 8 .57 .45 2.42 1491008.0
1 1 9 .29 -.65 2.26 1491408.0
1 1 10 .38 -.31 2.31 1491808.0
1 1 11 .45 -.05 2.35 1492208.0
1 1 12 .50 .18 2.38 1492608.0
%Frame#10
1 1 1 -.11 -.10 1.81 1514208.0
1 1 2 -.05 .15 1.85 1514608.0
1 1 3 .01 .38 1.88 1515008.0
1 1 4 .07 .65 1.91 1515408.0
1 1 5 .08 -.54 1.97 1515808.0
1 1 6 .29 .30 2.09 1516208.0
1 1 7 .40 .75 2.15 1516608.0
1 1 8 .57 .45 2.42 1517008.0
1 1 9 .29 -.65 2.26 1517408.0
1 1 10 .38 -.31 2.31 1517808.0
1 1 11 .45 -.05 2.35 1518208.0
1 1 12 .50 .18 2.38 1518608.0
%Frame#11
1 1 1 .07 .65 1.92 1540208.0
1 1 2 .08 -.54 1.97 1540608.0
1 1 3 .29 .30 2.10 1541008.0
1 1 4 .40 .75 2.16 1541408.0
1 1 5 .57 .45 2.43 1541808.0
1 1 6 .29 -.65 2.26 1542208.0
1 1 7 .38 -.31 2.31 1542608.0
0 1 8 .38 -.31 2.31 1543008.0
1 1 9 .50 .18 2.38 1543408.0
0 1 10 .50 .18 2.38 1543808.0
0 1 11 .50 .18 2.38 1544208.0
0 1 12 .50 .18 2.38 1544608.0
%Frame#12
0 1 1 .50 .18 2.38 1566208.0
0 1 2 .50 .18 2.38 1566608.0
1 1 3 .01 .38 1.88 1567008.0
1 1 4 .07 .65 1.91 1567408.0
0 1 5 .07 .65 1.91 1567808.0
0 1 6 .07 .65 1.91 1568208.0
1 1 7 .40 .75 2.15 1568608.0
1 1 8 .57 .45 2.42 1569008.0
1 1 9 .29 -.65 2.26 1569408.0
1 1 10 .38 -.31 2.31 1569808.0
1 1 11 .45 -.05 2.35 1570208.0
1 1 12 .50 .18 2.38 1570608.0
%Frame#13
0 1 1 .50 .18 2.38 1592208.0
0 1 2 .50 .18 2.38 1592608.0
1 1 3 .01 .38 1.88 1593008.0
1 1 4 .07 .65 1.91 1593408.0
0 1 5 .07 .65 1.91 1593808.0
0 1 6 .07 .65 1.91 1594208.0
1 1 7 .40 .75 2.16 1594608.0
1 1 8 .57 .45 2.42 1595008.0
1 1 9 .29 -.65 2.26 1595408.0
1 1 10 .38 -.31 2.31 1595808.0
1 1 11 .45 -.05 2.35 1596208.0
1 1 12 .50 .18 2.38 1596608.0
%Frame#14
0 1 1 .50 .18 2.38 1618208.0
1 1 2 -.05 .15 1.85 1618608.0
1 1 3 .01 .39 1.88 1619008.0
1 1 4 .07 .65 1.91 1619408.0
0 1 5 .07 .65 1.91 1619808.0
1 1 6 .29 .30 2.09 1620208.0
1 1 7 .40 .75 2.16 1620608.0
1 1 8 .57 .45 2.42 1621008.0
1 1 9 .29 -.65 2.26 1621408.0
1 1 10 .38 -.31 2.31 1621808.0
1 1 11 .45 -.05 2.35 1622208.0
1 1 12 .50 .18 2.38 1622608.0
%Frame#15
1 1 1 -.11 -.10 1.81 1644208.0
1 1 2 -.05 .15 1.85 1644608.0
1 1 3 .01 .38 1.88 1645008.0
1 1 4 .07 .65 1.91 1645408.0
1 1 5 .08 -.54 1.97 1645808.0
1 1 6 .29 .30 2.09 1646208.0
1 1 7 .40 .75 2.15 1646608.0
1 1 8 .57 .45 2.42 1647008.0
1 1 9 .29 -.65 2.26 1647408.0
1 1 10 .38 -.31 2.31 1647808.0
1 1 11 .45 -.05 2.35 1648208.0
1 1 12 .50 .18 2.38 1648608.0
%Frame#16
1 1 1 -.11 -.10 1.81 1670208.0
1 1 2 -.05 .15 1.85 1670608.0
1 1 3 .01 .38 1.88 1671008.0
1 1 4 .07 .65 1.91 1671408.0
1 1 5 .08 -.54 1.97 1671808.0
1 1 6 .29 .30 2.09 1672208.0
1 1 7 .40 .75 2.15 1672608.0
1 1 8 .57 .45 2.42 1673008.0
1 1 9 .29 -.65 2.26 1673408.0
1 1 10 .38 -.31 2.31 1673808.0
1 1 11 .45 -.05 2.35 1674208.0
1 1 12 .50 .18 2.38 1674608.0
%Frame#17
1 1 1 -.11 -.10 1.81 1696208.0
1 1 2 -.05 .15 1.85 1696608.0
1 1 3 .01 .38 1.88 1697008.0
1 1 4 .07 .65 1.91 1697408.0
1 1 5 .08 -.54 1.97 1697808.0
1 1 6 .29 .30 2.09 1698208.0
1 1 7 .40 .75 2.15 1698608.0
1 1 8 .57 .45 2.42 1699008.0
1 1 9 .29 -.65 2.26 1699408.0
1 1 10 .38 -.31 2.31 1699808.0
1 1 11 .45 -.05 2.35 1700208.0
1 1 12 .50 .18 2.38 1700608.0
%Frame#18
1 1 1 -.11 -.10 1.81 1722208.0
1 1 2 -.05 .15 1.85 1722608.0
1 1 3 .01 .38 1.88 1723008.0
1 1 4 .07 .65 1.91 1723408.0
1 1 5 .08 -.54 1.97 1723808.0
1 1 6 .29 .30 2.09 1724208.0
1 1 7 .40 .75 2.15 1724608.0
1 1 8 .57 .45 2.42 1725008.0
1 1 9 .29 -.65 2.26 1725408.0
1 1 10 .38 -.31 2.31 1725808.0
1 1 11 .45 -.05 2.35 1726208.0
1 1 12 .50 .18 2.38 1726608.0
%Frame#19
1 1 1 -.11 -.10 1.81 1748208.0
1 1 2 -.05 .15 1.85 1748608.0
1 1 3 .01 .39 1.88 1749008.0
1 1 4 .07 .65 1.91 1749408.0
1 1 5 .08 -.54 1.97 1749808.0
1 1 6 .29 .30 2.09 1750208.0
1 1 7 .40 .75 2.15 1750608.0
1 1 8 .57 .45 2.42 1751008.0
1 1 9 .29 -.65 2.26 1751408.0
1 1 10 .38 -.31 2.31 1751808.0
1 1 11 .45 -.05 2.35 1752208.0
1 1 12 .50 .18 2.38 1752608.0
%Frame#20
1 1 1 -.11 -.10 1.81 1774208.0
1 1 2 -.05 .15 1.85 1774608.0
1 1 3 .01 .38 1.88 1775008.0
1 1 4 .07 .65 1.91 1775408.0
1 1 5 .08 -.54 1.97 1775808.0
1 1 6 .29 .30 2.09 1776208.0
1 1 7 .40 .75 2.15 1776608.0
1 1 8 .57 .45 2.42 1777008.0
1 1 9 .29 -.65 2.26 1777408.0
1 1 10 .38 -.31 2.31 1777808.0
1 1 11 .45 -.05 2.35 1778208.0
1 1 12 .50 .18 2.38 1778608.0
%Frame#21
1 1 1 -.05 .15 1.85 1800208.0
1 1 2 .01 .39 1.88 1800608.0
1 1 3 .07 .65 1.92 1801008.0
0 1 4 .07 .65 1.92 1801408.0
1 1 5 .29 .30 2.09 1801808.0
1 1 6 .40 .75 2.16 1802208.0
1 1 7 .57 .45 2.42 1802608.0
0 1 8 .57 .45 2.42 1803008.0
1 1 9 .38 -.31 2.31 1803408.0
1 1 10 .45 -.05 2.35 1803808.0
1 1 11 .50 .18 2.38 1804208.0
0 1 12 .50 .18 2.38 1804608.0
%Frame#22
1 1 1 -.11 -.10 1.81 1826208.0
1 1 2 -.05 .15 1.85 1826608.0
0 1 3 -.05 .15 1.85 1827008.0
1 1 4 .07 .65 1.91 1827408.0
1 1 5 .08 -.54 1.97 1827808.0
1 1 6 .29 .30 2.09 1828208.0
0 1 7 .29 .30 2.09 1828608.0
1 1 8 .57 .45 2.42 1829008.0
1 1 9 .29 -.65 2.26 1829408.0
1 1 10 .38 -.31 2.31 1829808.0
1 1 11 .44 -.05 2.35 1830208.0
1 1 12 .50 .18 2.38 1830608.0
%Frame#23
1 1 1 -.11 -.10 1.81 1852208.0
1 1 2 -.05 .15 1.85 1852608.0
1 1 3 .01 .38 1.88 1853008.0
1 1 4 .07 .65 1.91 1853408.0
1 1 5 .08 -.54 1.97 1853808.0
1 1 6 .29 .30 2.09 1854208.0
1 1 7 .40 .75 2.15 1854608.0
1 1 8 .57 .45 2.42 1855008.0
1 1 9 .29 -.65 2.26 1855408.0
1 1 10 .38 -.31 2.31 1855808.0
1 1 11 .45 -.05 2.35 1856208.0
1 1 12 .50 .18 2.38 1856608.0
%Frame#24
1 1 1 -.11 -.10 1.81 1878208.0
1 1 2 -.05 .15 1.85 1878608.0
1 1 3 .01 .38 1.88 1879008.0
1 1 4 .07 .65 1.91 1879408.0
1 1 5 .08 -.54 1.97 1879808.0
1 1 6 .29 .30 2.09 1880208.0
1 1 7 .40 .75 2.15 1880608.0
1 1 8 .57 .45 2.42 1881008.0
1 1 9 .29 -.65 2.26 1881408.0
1 1 10 .38 -.31 2.31 1881808.0
1 1 11 .45 -.05 2.35 1882208.0
1 1 12 .50 .18 2.38 1882608.0
%Frame#25
1 1 1 -.11 -.10 1.81 1904208.0
1 1 2 -.05 .15 1.85 1904608.0
1 1 3 .01 .38 1.88 1905008.0
1 1 4 .07 .65 1.91 1905408.0
1 1 5 .08 -.54 1.97 1905808.0
1 1 6 .29 .30 2.09 1906208.0
1 1 7 .40 .75 2.15 1906608.0
1 1 8 .57 .45 2.42 1907008.0
1 1 9 .29 -.65 2.26 1907408.0
1 1 10 .38 -.31 2.31 1907808.0
1 1 11 .45 -.05 2.35 1908208.0
1 1 12 .50 .18 2.38 1908608.0
%Frame#26
1 1 1 -.11 -.10 1.81 1930208.0
1 1 2 -.05 .15 1.85 1930608.0
1 1 3 .01 .38 1.88 1931008.0
1 1 4 .07 .65 1.91 1931408.0
1 1 5 .08 -.54 1.97 1931808.0
1 1 6 .29 .30 2.09 1932208.0
1 1 7 .40 .75 2.15 1932608.0
1 1 8 .57 .45 2.42 1933008.0
1 1 9 .29 -.65 2.26 1933408.0
1 1 10 .38 -.31 2.31 1933808.0
1 1 11 .45 -.05 2.35 1934208.0
1 1 12 .50 .18 2.38 1934608.0
%Frame#27
1 1 1 -.11 -.10 1.81 1956208.0
1 1 2 -.05 .15 1.85 1956608.0
1 1 3 .01 .38 1.88 1957008.0
1 1 4 .07 .65 1.91 1957408.0
1 1 5 .08 -.54 1.97 1957808.0
1 1 6 .29 .30 2.09 1958208.0
1 1 7 .40 .75 2.15 1958608.0
1 1 8 .57 .45 2.42 1959008.0
1 1 9 .29 -.65 2.26 1959408.0
1 1 10 .38 -.31 2.31 1959808.0
1 1 11 .45 -.05 2.35 1960208.0
1 1 12 .50 .18 2.38 1960608.0
%Frame#28
1 1 1 -.11 -.10 1.81 1982208.0
1 1 2 -.05 .15 1.85 1982608.0
1 1 3 .01 .38 1.88 1983008.0
1 1 4 .07 .65 1.91 1983408.0
1 1 5 .08 -.54 1.97 1983808.0
1 1 6 .29 .30 2.09 1984208.0
1 1 7 .40 .75 2.15 1984608.0
1 1 8 .57 .45 2.42 1985008.0
1 1 9 .29 -.65 2.26 1985408.0
1 1 10 .38 -.31 2.31 1985808.0
1 1 11 .45 -.05 2.35 1986208.0
1 1 12 .50 .18 2.38 1986608.0
%Frame#29
1 1 1 .29 -.65 2.27 2008208.0
1 1 2 .38 -.31 2.32 2008608.0
1 1 3 .45 -.05 2.36 2009008.0
1 1 4 .50 .18 2.38 2009408.0
0 1 5 .50 .18 2.38 2009808.0
0 1 6 .50 .18 2.38 2010208.0
0 1 7 .50 .18 2.38 2010608.0
0 1 8 .50 .18 2.38 2011008.0
0 1 9 .50 .18 2.38 2011408.0
0 1 10 .50 .18 2.38 2011808.0
1 1 11 .40 .75 2.16 2012208.0
1 1 12 .57 .45 2.42 2012608.0
%Frame#30
0 1 1 .57 .45 2.42 2034208.0
0 1 2 .57 .45 2.42 2034608.0
0 1 3 .57 .45 2.42 2035008.0
0 1 4 .57 .45 2.42 2035408.0
1 1 5 .08 -.54 1.98 2035808.0
1 1 6 .29 .30 2.10 2036208.0
1 1 7 .40 .75 2.16 2036608.0
1 1 8 .57 .45 2.42 2037008.0
1 1 9 .29 -.65 2.27 2037408.0
1 1 10 .38 -.31 2.31 2037808.0
1 1 11 .45 -.05 2.35 2038208.0
1 1 12 .50 .18 2.38 2038608.0
%Frame#31
0 1 1 .50 .18 2.38 2060208.0
0 1 2 .50 .18 2.38 2060608.0
1 1 3 .01 .38 1.88 2061008.0
1 1 4 .07 .64 1.91 2061408.0
1 1 5 .08 -.54 1.97 2061808.0
1 1 6 .29 .30 2.09 2062208.0
1 1 7 .40 .75 2.15 2062608.0
1 1 8 .57 .45 2.42 2063008.0
1 1 9 .29 -.65 2.26 2063408.0
1 1 10 .38 -.31 2.31 2063808.0
1 1 11 .45 -.05 2.35 2064208.0
1 1 12 .50 .18 2.38 2064608.0
%Frame#32
0 1 1 .50 .18 2.38 2086208.0
0 1 2 .50 .18 2.38 2086608.0
1 1 3 .01 .38 1.88 2087008.0
1 1 4 .07 .65 1.91 2087408.0
1 1 5 .08 -.54 1.97 2087808.0
1 1 6 .29 .30 2.09 2088208.0
1 1 7 .40 .75 2.16 2088608.0
1 1 8 .57 .45 2.42 2089008.0
1 1 9 .29 -.65 2.26 2089408.0
1 1 10 .38 -.31 2.31 2089808.0
1 1 11 .45 -.05 2.35 2090208.0
1 1 12 .50 .18 2.38 2090608.0
%Frame#33
0 1 1 .50 .18 2.38 2112208.0
1 1 2 -.05 .15 1.85 2112608.0
1 1 3 .01 .39 1.88 2113008.0
1 1 4 .07 .65 1.91 2113408.0
1 1 5 .08 -.54 1.97 2113808.0
1 1 6 .29 .30 2.09 2114208.0
1 1 7 .40 .75 2.15 2114608.0
1 1 8 .57 .45 2.42 2115008.0
1 1 9 .29 -.65 2.26 2115408.0
1 1 10 .38 -.31 2.31 2115808.0
1 1 11 .45 -.05 2.35 2116208.0
1 1 12 .50 .18 2.38 2116608.0
%Frame#34
1 1 1 -.11 -.10 1.81 2138208.0
1 1 2 -.05 .15 1.85 2138608.0
1 1 3 .01 .38 1.88 2139008.0
1 1 4 .07 .65 1.91 2139408.0
1 1 5 .08 -.54 1.97 2139808.0
1 1 6 .29 .30 2.09 2140208.0
1 1 7 .40 .75 2.15 2140608.0
1 1 8 .57 .45 2.42 2141008.0
1 1 9 .29 -.65 2.26 2141408.0
1 1 10 .38 -.31 2.31 2141808.0
1 1 11 .45 -.05 2.35 2142208.0
1 1 12 .50 .18 2.38 2142608.0
%Frame#35
1 1 1 -.11 -.10 1.81 2164208.0
1 1 2 -.05 .15 1.85 2164608.0
1 1 3 .01 .38 1.88 2165008.0
1 1 4 .07 .65 1.91 2165408.0
1 1 5 .08 -.54 1.97 2165808.0
1 1 6 .29 .30 2.09 2166208.0
1 1 7 .40 .75 2.16 2166608.0
1 1 8 .57 .45 2.42 2167008.0
1 1 9 .29 -.65 2.26 2167408.0
1 1 10 .38 -.31 2.31 2167808.0
1 1 11 .45 -.05 2.35 2168208.0
1 1 12 .50 .18 2.38 2168608.0
%Frame#36
1 1 1 -.11 -.10 1.81 2190208.0
1 1 2 -.05 .15 1.85 2190608.0
1 1 3 .01 .38 1.88 2191008.0
1 1 4 .07 .65 1.91 2191408.0
1 1 5 .08 -.54 1.97 2191808.0
1 1 6 .29 .30 2.09 2192208.0
1 1 7 .40 .75 2.16 2192608.0
1 1 8 .57 .45 2.42 2193008.0
1 1 9 .29 -.65 2.26 2193408.0
1 1 10 .38 -.31 2.31 2193808.0
1 1 11 .45 -.05 2.35 2194208.0
1 1 12 .50 .18 2.38 2194608.0
%Frame#37
1 1 1 -.11 -.10 1.81 2216208.0
1 1 2 -.05 .15 1.85 2216608.0
1 1 3 .01 .38 1.88 2217008.0
1 1 4 .07 .65 1.91 2217408.0
1 1 5 .08 -.54 1.97 2217808.0
1 1 6 .29 .30 2.09 2218208.0
1 1 7 .40 .75 2.15 2218608.0
1 1 8 .57 .45 2.42 2219008.0
1 1 9 .29 -.65 2.26 2219408.0
1 1 10 .38 -.31 2.31 2219808.0
1 1 11 .45 -.05 2.35 2220208.0
1 1 12 .50 .18 2.38 2220608.0
%Frame#38
1 1 1 -.11 -.10 1.81 2242208.0
1 1 2 -.05 .15 1.85 2242608.0
1 1 3 .01 .38 1.88 2243008.0
1 1 4 .07 .65 1.91 2243408.0
1 1 5 .08 -.54 1.97 2243808.0
1 1 6 .29 .30 2.09 2244208.0
1 1 7 .40 .75 2.15 2244608.0
1 1 8 .57 .45 2.42 2245008.0
1 1 9 .29 -.65 2.26 2245408.0
1 1 10 .38 -.31 2.31 2245808.0
1 1 11 .45 -.05 2.35 2246208.0
1 1 12 .50 .18 2.38 2246608.0
%Frame#39
1 1 1 -.11 -.10 1.81 2268208.0
1 1 2 -.05 .15 1.85 2268608.0
1 1 3 .01 .38 1.88 2269008.0
1 1 4 .07 .65 1.91 2269408.0
1 1 5 .08 -.54 1.97 2269808.0
1 1 6 .29 .30 2.09 2270208.0
1 1 7 .40 .75 2.15 2270608.0
1 1 8 .57 .45 2.42 2271008.0
1 1 9 .29 -.65 2.26 2271408.0
1 1 10 .38 -.31 2.31 2271808.0
1 1 11 .45 -.05 2.35 2272208.0
1 1 12 .50 .18 2.38 2272608.0
%Frame#40
1 1 1 -.11 -.10 1.81 2294208.0
1 1 2 -.05 .15 1.85 2294608.0
1 1 3 .01 .38 1.88 2295008.0
1 1 4 .07 .65 1.91 2295408.0
1 1 5 .08 -.54 1.97 2295808.0
1 1 6 .29 .30 2.09 2296208.0
1 1 7 .40 .75 2.15 2296608.0
1 1 8 .57 .45 2.42 2297008.0
1 1 9 .29 -.65 2.26 2297408.0
1 1 10 .38 -.31 2.31 2297808.0
1 1 11 .45 -.05 2.35 2298208.0
1 1 12 .50 .18 2.38 2298608.0
%Frame#41
1 1 1 -.11 -.10 1.81 2320208.0
1 1 2 -.05 .15 1.85 2320608.0
1 1 3 .01 .38 1.88 2321008.0
1 1 4 .07 .65 1.91 2321408.0
1 1 5 .08 -.54 1.97 2321808.0
1 1 6 .29 .30 2.09 2322208.0
1 1 7 .40 .75 2.15 2322608.0
1 1 8 .57 .45 2.42 2323008.0
1 1 9 .29 -.65 2.26 2323408.0
1 1 10 .38 -.31 2.31 2323808.0
1 1 11 .45 -.05 2.35 2324208.0
1 1 12 .50 .18 2.38 2324608.0
%Frame#42
1 1 1 .07 .65 1.92 2346208.0
1 1 2 .08 -.54 1.97 2346608.0
1 1 3 .29 .30 2.10 2347008.0
1 1 4 .40 .75 2.16 2347408.0
1 1 5 .57 .45 2.43 2347808.0
1 1 6 .29 -.65 2.27 2348208.0
1 1 7 .38 -.31 2.31 2348608.0
0 1 8 .38 -.31 2.31 2349008.0
1 1 9 .50 .18 2.38 2349408.0
0 1 10 .50 .18 2.38 2349808.0
0 1 11 .50 .18 2.38 2350208.0
0 1 12 .50 .18 2.38 2350608.0
%Frame#43
0 1 1 .50 .18 2.38 2372208.0
0 1 2 .50 .18 2.38 2372608.0
1 1 3 .01 .38 1.88 2373008.0
1 1 4 .07 .65 1.91 2373408.0
0 1 5 .07 .65 1.91 2373808.0
0 1 6 .07 .65 1.91 2374208.0
1 1 7 .40 .75 2.15 2374608.0
1 1 8 .57 .45 2.42 2375008.0
0 1 9 .57 .45 2.42 2375408.0
1 1 10 .38 -.31 2.31 2375808.0
1 1 11 .45 -.05 2.35 2376208.0
1 1 12 .50 .18 2.38 2376608.0
%Frame#44
0 1 1 .50 .18 2.38 2398208.0
0 1 2 .50 .18 2.38 2398608.0
1 1 3 .01 .38 1.88 2399008.0
1 1 4 .07 .65 1.91 2399408.0
0 1 5 .07 .65 1.91 2399808.0
1 1 6 .29 .30 2.09 2400208.0
1 1 7 .40 .75 2.16 2400608.0
1 1 8 .57 .45 2.42 2401008.0
1 1 9 .29 -.65 2.26 2401408.0
1 1 10 .38 -.31 2.31 2401808.0
1 1 11 .45 -.05 2.35 2402208.0
1 1 12 .50 .18 2.38 2402608.0
%Frame#45
1 1 1 -.11 -.10 1.81 2424208.0
1 1 2 -.05 .15 1.85 2424608.0
1 1 3 .01 .38 1.88 2425008.0
1 1 4 .07 .65 1.91 2425408.0
1 1 5 .08 -.54 1.97 2425808.0
1 1 6 .29 .30 2.09 2426208.0
1 1 7 .40 .75 2.16 2426608.0
1 1 8 .57 .45 2.42 2427008.0
1 1 9 .29 -.65 2.26 2427408.0
1 1 10 .38 -.31 2.31 2427808.0
1 1 11 .45 -.05 2.35 2428208.0
1 1 12 .50 .18 2.38 2428608.0
%Frame#46
1 1 1 -.11 -.10 1.81 2450208.0
1 1 2 -.05 .15 1.85 2450608.0
1 1 3 .01 .38 1.88 2451008.0
1 1 4 .07 .65 1.91 2451408.0
1 1 5 .08 -.54 1.97 2451808.0
1 1 6 .29 .30 2.09 2452208.0
1 1 7 .40 .75 2.16 2452608.0
1 1 8 .57 .45 2.42 2453008.0
1 1 9 .29 -.65 2.26 2453408.0
1 1 10 .38 -.31 2.31 2453808.0
